Order_ID,Product_Name,Category,Quantity,Price_per_Unit,Total_Price,Order_Date,Store_Location,Stock_Available, Customer_Rating ,Revenue_Category,Order_Month,Rating_Category,Month
8262,Kaju Katli,Sweets,11,150,1650,02-10-2024,Ahmedabad,45, 3.30 ,High,October,Average,2024-10
8263,Bhel Puri,Snacks,6,35,210,24-07-2024,Lucknow,913, 3.70 ,Low,July,Average,2024-07
8264,Bhel Puri,Snacks,6,35,210,14-02-2025,Ahmedabad,388, 4.30 ,Low,February,Good,2025-02
8265,Bhel Puri,Snacks,15,35,525,05-12-2024,Bangalore,590, 4.30 ,Medium,December,Good,2024-12
8266,Chana Dal Namkeen,Snacks,1,30,30,06-02-2025,Pune,897, 4.10 ,Low,February,Good,2025-02
8267,Kaju Katli,Sweets,17,150,2550,04-12-2024,Jaipur,741, 2.50 ,High,December,Bad,2024-12
8268,Aloo Bhujia,Snacks,12,20,240,25-09-2024,Hyderabad,551, 4.20 ,Low,September,Good,2024-09
8269,Soan Papdi,Sweets,5,70,350,11-03-2025,Chennai,959, 2.70 ,Low,March,Bad,2025-03
8270,Soan Papdi,Sweets,15,70,1050,08-02-2025,Hyderabad,869, 3.76 ,High,February,Average,2025-02
8271,Navratan Mix,Snacks,12,25,300,20-12-2024,Chennai,870, 4.90 ,Low,December,Good,2024-12
8272,Aloo Bhujia,Snacks,7,20,140,23-08-2024,Kolkata,785, 4.80 ,Low,August,Good,2024-08
8273,Masala Papad,Appetizers,15,10,150,14-10-2024,Jaipur,947, 3.40 ,Low,October,Average,2024-10
8274,Bhel Puri,Snacks,17,35,595,19-06-2024,Pune,216, 2.70 ,Medium,June,Bad,2024-06
8275,Chana Dal Namkeen,Snacks,19,30,570,10-08-2024,Lucknow,550, 3.80 ,Medium,August,Average,2024-08
8276,Kaju Katli,Sweets,8,150,1200,01-07-2024,Ahmedabad,188, 4.00 ,High,July,Good,2024-07
8277,Navratan Mix,Snacks,6,25,150,05-01-2025,Bangalore,670, 3.10 ,Low,January,Average,2025-01
8278,Mathri,Snacks,13,40,520,20-06-2024,Hyderabad,463, 3.40 ,Medium,June,Average,2024-06
8279,Gulab Jamun Tin,Sweets,16,90,1440,23-08-2024,Pune,276, 3.30 ,High,August,Average,2024-08
8280,Rasgulla Tin,Sweets,11,80,880,21-07-2024,Pune,158, 2.90 ,Medium,July,Bad,2024-07
8281,Bhel Puri,Snacks,7,35,245,29-09-2024,Kolkata,790, 3.10 ,Low,September,Average,2024-09
8282,Masala Papad,Appetizers,5,10,50,24-09-2024,Lucknow,579, 3.50 ,Low,September,Average,2024-09
8283,Gulab Jamun Tin,Sweets,17,90,1530,30-07-2024,Delhi,458, 4.20 ,High,July,Good,2024-07
8284,Soan Papdi,Sweets,2,70,140,16-03-2025,Pune,583, 4.10 ,Low,March,Good,2025-03
8285,Mathri,Snacks,20,40,800,29-11-2024,Kolkata,348, 4.90 ,Medium,November,Good,2024-11
8286,Bhel Puri,Snacks,7,35,245,21-03-2025,Ahmedabad,737, 2.90 ,Low,March,Bad,2025-03
8287,Soan Papdi,Sweets,5,70,350,15-06-2024,Lucknow,528, 3.40 ,Low,June,Average,2024-06
8288,Masala Papad,Appetizers,6,10,60,10-09-2024,Jaipur,519, 3.70 ,Low,September,Average,2024-09
8289,Navratan Mix,Snacks,2,25,50,17-07-2024,Chennai,431, 4.10 ,Low,July,Good,2024-07
8290,Kaju Katli,Sweets,13,150,1950,09-08-2024,Lucknow,341, 4.10 ,High,August,Good,2024-08
8291,Soan Papdi,Sweets,6,70,420,17-06-2024,Hyderabad,641, 3.76 ,Low,June,Average,2024-06
8292,Mathri,Snacks,13,40,520,20-12-2024,Lucknow,307, 3.00 ,Medium,December,Average,2024-12
8293,Rasgulla Tin,Sweets,18,80,1440,04-09-2024,Ahmedabad,559, 4.20 ,High,September,Good,2024-09
8294,Aloo Bhujia,Snacks,18,20,360,22-10-2024,Ahmedabad,777, 4.80 ,Low,October,Good,2024-10
8295,Aloo Bhujia,Snacks,17,20,340,22-11-2024,Mumbai,93, 2.50 ,Low,November,Bad,2024-11
8296,Navratan Mix,Snacks,10,25,250,11-10-2024,Lucknow,762, 4.90 ,Low,October,Good,2024-10
8297,Soan Papdi,Sweets,1,70,70,13-04-2025,Chennai,798, 3.80 ,Low,April,Average,2025-04
8298,Bhel Puri,Snacks,11,35,385,18-04-2025,Ahmedabad,678, 3.20 ,Low,April,Average,2025-04
8299,Masala Papad,Appetizers,7,10,70,22-12-2024,Jaipur,137, 4.60 ,Low,December,Good,2024-12
8300,Rasgulla Tin,Sweets,14,80,1120,03-11-2024,Jaipur,507, 3.00 ,High,November,Average,2024-11
8301,Bhel Puri,Snacks,8,35,280,09-12-2024,Mumbai,732, 4.20 ,Low,December,Good,2024-12
8302,Bhel Puri,Snacks,2,35,70,09-03-2025,Kolkata,238, 3.20 ,Low,March,Average,2025-03
8303,Gulab Jamun Tin,Sweets,2,90,180,15-04-2025,Lucknow,480, 3.70 ,Low,April,Average,2025-04
8304,Soan Papdi,Sweets,17,70,1190,24-06-2024,Kolkata,180, 2.80 ,High,June,Bad,2024-06
8305,Aloo Bhujia,Snacks,3,20,60,18-10-2024,Ahmedabad,868, 3.20 ,Low,October,Average,2024-10
8306,Rasgulla Tin,Sweets,20,80,1600,13-07-2024,Mumbai,730, 4.70 ,High,July,Good,2024-07
8307,Navratan Mix,Snacks,4,25,100,05-05-2025,Bangalore,987, 4.00 ,Low,May,Good,2025-05
8308,Chana Dal Namkeen,Snacks,10,30,300,30-03-2025,Pune,7, 2.80 ,Low,March,Bad,2025-03
8309,Gulab Jamun Tin,Sweets,4,90,360,07-08-2024,Bangalore,73, 2.80 ,Low,August,Bad,2024-08
8310,Aloo Bhujia,Snacks,10,20,200,03-07-2024,Bangalore,720, 2.90 ,Low,July,Bad,2024-07
8311,Kaju Katli,Sweets,17,150,2550,23-09-2024,Ahmedabad,564, 2.70 ,High,September,Bad,2024-09
8312,Kaju Katli,Sweets,20,150,3000,09-04-2025,Bangalore,24, 2.60 ,High,April,Bad,2025-04
8313,Masala Papad,Appetizers,4,10,40,11-11-2024,Pune,352, 3.60 ,Low,November,Average,2024-11
8314,Soan Papdi,Sweets,3,70,210,09-07-2024,Ahmedabad,909, 2.50 ,Low,July,Bad,2024-07
8315,Kaju Katli,Sweets,8,150,1200,08-01-2025,Mumbai,956, 3.76 ,High,January,Average,2025-01
8316,Navratan Mix,Snacks,15,25,375,11-12-2024,Lucknow,674, 4.40 ,Low,December,Good,2024-12
8317,Navratan Mix,Snacks,8,25,200,21-08-2024,Pune,888, 2.90 ,Low,August,Bad,2024-08
8318,Bhel Puri,Snacks,1,35,35,25-08-2024,Mumbai,220, 4.90 ,Low,August,Good,2024-08
8319,Rasgulla Tin,Sweets,1,80,80,25-05-2025,Lucknow,668, 4.70 ,Low,May,Good,2025-05
8320,Navratan Mix,Snacks,20,25,500,04-05-2025,Kolkata,5, 4.80 ,Medium,May,Good,2025-05
8321,Masala Papad,Appetizers,13,10,130,17-09-2024,Lucknow,396, 4.30 ,Low,September,Good,2024-09
8322,Soan Papdi,Sweets,2,70,140,25-04-2025,Jaipur,507, 3.70 ,Low,April,Average,2025-04
8323,Aloo Bhujia,Snacks,10,20,200,07-11-2024,Hyderabad,49, 3.90 ,Low,November,Average,2024-11
8324,Bhel Puri,Snacks,1,35,35,29-04-2025,Pune,753, 3.00 ,Low,April,Average,2025-04
8325,Kaju Katli,Sweets,8,150,1200,16-06-2024,Chennai,983, 2.60 ,High,June,Bad,2024-06
8326,Soan Papdi,Sweets,6,70,420,29-07-2024,Pune,135, 2.70 ,Low,July,Bad,2024-07
8327,Masala Papad,Appetizers,19,10,190,06-04-2025,Kolkata,386, 3.70 ,Low,April,Average,2025-04
8328,Aloo Bhujia,Snacks,12,20,240,16-03-2025,Mumbai,829, 3.30 ,Low,March,Average,2025-03
8329,Gulab Jamun Tin,Sweets,8,90,720,16-09-2024,Bangalore,30, 3.60 ,Medium,September,Average,2024-09
8330,Aloo Bhujia,Snacks,19,20,380,08-11-2024,Bangalore,300, 3.70 ,Low,November,Average,2024-11
8331,Navratan Mix,Snacks,7,25,175,07-04-2025,Hyderabad,580, 3.50 ,Low,April,Average,2025-04
8332,Kaju Katli,Sweets,8,150,1200,01-12-2024,Chennai,576, 3.76 ,High,December,Average,2024-12
8333,Soan Papdi,Sweets,8,70,560,15-09-2024,Ahmedabad,978, 3.70 ,Medium,September,Average,2024-09
8334,Gulab Jamun Tin,Sweets,8,90,720,25-03-2025,Lucknow,103, 4.70 ,Medium,March,Good,2025-03
8335,Aloo Bhujia,Snacks,1,20,20,25-06-2024,Delhi,814, 2.80 ,Low,June,Bad,2024-06
8336,Rasgulla Tin,Sweets,13,80,1040,28-08-2024,Jaipur,369, 3.76 ,High,August,Average,2024-08
8337,Masala Papad,Appetizers,14,10,140,07-12-2024,Ahmedabad,246, 3.20 ,Low,December,Average,2024-12
8338,Kaju Katli,Sweets,1,150,150,24-03-2025,Delhi,230, 4.40 ,Low,March,Good,2025-03
8339,Kaju Katli,Sweets,12,150,1800,07-04-2025,Ahmedabad,733, 4.30 ,High,April,Good,2025-04
8340,Masala Papad,Appetizers,13,10,130,18-07-2024,Kolkata,658, 2.70 ,Low,July,Bad,2024-07
8341,Navratan Mix,Snacks,20,25,500,31-12-2024,Delhi,143, 2.50 ,Medium,December,Bad,2024-12
8342,Soan Papdi,Sweets,12,70,840,25-02-2025,Mumbai,614, 4.80 ,Medium,February,Good,2025-02
8343,Aloo Bhujia,Snacks,13,20,260,31-08-2024,Delhi,863, 4.60 ,Low,August,Good,2024-08
8344,Kaju Katli,Sweets,2,150,300,12-12-2024,Jaipur,992, 4.80 ,Low,December,Good,2024-12
8345,Mathri,Snacks,6,40,240,10-11-2024,Pune,834, 3.70 ,Low,November,Average,2024-11
8346,Kaju Katli,Sweets,1,150,150,03-03-2025,Kolkata,410, 3.50 ,Low,March,Average,2025-03
8347,Rasgulla Tin,Sweets,5,80,400,11-10-2024,Ahmedabad,642, 5.00 ,Low,October,Good,2024-10
8348,Mathri,Snacks,14,40,560,10-06-2025,Hyderabad,435, 4.40 ,Medium,June,Good,2025-06
8349,Bhel Puri,Snacks,16,35,560,15-10-2024,Bangalore,10, 2.50 ,Medium,October,Bad,2024-10
8350,Bhel Puri,Snacks,16,35,560,12-08-2024,Mumbai,911, 3.76 ,Medium,August,Average,2024-08
8351,Gulab Jamun Tin,Sweets,13,90,1170,11-02-2025,Hyderabad,232, 3.40 ,High,February,Average,2025-02
8352,Masala Papad,Appetizers,3,10,30,21-03-2025,Kolkata,298, 4.30 ,Low,March,Good,2025-03
8353,Chana Dal Namkeen,Snacks,4,30,120,28-06-2024,Lucknow,958, 3.20 ,Low,June,Average,2024-06
8354,Gulab Jamun Tin,Sweets,3,90,270,28-03-2025,Kolkata,372, 3.40 ,Low,March,Average,2025-03
8355,Bhel Puri,Snacks,2,35,70,11-06-2025,Delhi,148, 4.70 ,Low,June,Good,2025-06
8356,Soan Papdi,Sweets,19,70,1330,11-01-2025,Hyderabad,312, 4.90 ,High,January,Good,2025-01
8357,Soan Papdi,Sweets,9,70,630,31-12-2024,Bangalore,830, 2.80 ,Medium,December,Bad,2024-12
8358,Masala Papad,Appetizers,7,10,70,29-07-2024,Pune,644, 4.90 ,Low,July,Good,2024-07
8359,Mathri,Snacks,1,40,40,18-09-2024,Lucknow,533, 3.20 ,Low,September,Average,2024-09
8360,Aloo Bhujia,Snacks,17,20,340,15-12-2024,Mumbai,270, 4.20 ,Low,December,Good,2024-12
8361,Chana Dal Namkeen,Snacks,2,30,60,14-02-2025,Bangalore,856, 2.50 ,Low,February,Bad,2025-02
8362,Masala Papad,Appetizers,4,10,40,06-10-2024,Jaipur,60, 2.50 ,Low,October,Bad,2024-10
8363,Rasgulla Tin,Sweets,12,80,960,28-08-2024,Bangalore,343, 4.80 ,Medium,August,Good,2024-08
8364,Navratan Mix,Snacks,7,25,175,29-10-2024,Kolkata,760, 3.60 ,Low,October,Average,2024-10
8365,Rasgulla Tin,Sweets,18,80,1440,22-05-2025,Delhi,929, 3.20 ,High,May,Average,2025-05
8366,Navratan Mix,Snacks,16,25,400,02-07-2024,Hyderabad,272, 2.70 ,Low,July,Bad,2024-07
8367,Gulab Jamun Tin,Sweets,15,90,1350,13-05-2025,Lucknow,37, 3.90 ,High,May,Average,2025-05
8368,Bhel Puri,Snacks,6,35,210,25-02-2025,Ahmedabad,116, 4.00 ,Low,February,Good,2025-02
8369,Gulab Jamun Tin,Sweets,20,90,1800,04-09-2024,Pune,633, 2.80 ,High,September,Bad,2024-09
8370,Bhel Puri,Snacks,6,35,210,25-07-2024,Lucknow,433, 4.90 ,Low,July,Good,2024-07
8371,Soan Papdi,Sweets,4,70,280,11-09-2024,Bangalore,831, 4.60 ,Low,September,Good,2024-09
8372,Soan Papdi,Sweets,10,70,700,12-02-2025,Pune,284, 4.60 ,Medium,February,Good,2025-02
8373,Chana Dal Namkeen,Snacks,13,30,390,27-11-2024,Kolkata,474, 3.40 ,Low,November,Average,2024-11
8374,Rasgulla Tin,Sweets,11,80,880,16-10-2024,Delhi,568, 3.40 ,Medium,October,Average,2024-10
8375,Navratan Mix,Snacks,10,25,250,17-06-2024,Chennai,813, 4.90 ,Low,June,Good,2024-06
8376,Mathri,Snacks,19,40,760,15-08-2024,Bangalore,364, 2.50 ,Medium,August,Bad,2024-08
8377,Mathri,Snacks,19,40,760,16-04-2025,Bangalore,526, 2.50 ,Medium,April,Bad,2025-04
8378,Bhel Puri,Snacks,12,35,420,27-09-2024,Hyderabad,783, 3.10 ,Low,September,Average,2024-09
8379,Bhel Puri,Snacks,5,35,175,25-01-2025,Hyderabad,699, 2.50 ,Low,January,Bad,2025-01
8380,Rasgulla Tin,Sweets,18,80,1440,28-07-2024,Pune,345, 2.80 ,High,July,Bad,2024-07
8381,Navratan Mix,Snacks,19,25,475,12-11-2024,Ahmedabad,36, 3.00 ,Low,November,Average,2024-11
8382,Gulab Jamun Tin,Sweets,20,90,1800,14-04-2025,Delhi,870, 3.00 ,High,April,Average,2025-04
8383,Soan Papdi,Sweets,16,70,1120,14-09-2024,Chennai,910, 3.76 ,High,September,Average,2024-09
8384,Bhel Puri,Snacks,8,35,280,15-06-2024,Delhi,232, 3.80 ,Low,June,Average,2024-06
8385,Aloo Bhujia,Snacks,4,20,80,28-06-2024,Pune,652, 4.50 ,Low,June,Good,2024-06
8386,Mathri,Snacks,5,40,200,23-01-2025,Mumbai,595, 2.80 ,Low,January,Bad,2025-01
8387,Aloo Bhujia,Snacks,11,20,220,12-04-2025,Delhi,864, 2.80 ,Low,April,Bad,2025-04
8388,Chana Dal Namkeen,Snacks,2,30,60,07-03-2025,Lucknow,362, 3.20 ,Low,March,Average,2025-03
8389,Masala Papad,Appetizers,12,10,120,13-12-2024,Kolkata,25, 4.00 ,Low,December,Good,2024-12
8390,Navratan Mix,Snacks,10,25,250,06-03-2025,Chennai,522, 3.60 ,Low,March,Average,2025-03
8391,Gulab Jamun Tin,Sweets,18,90,1620,29-01-2025,Kolkata,251, 4.20 ,High,January,Good,2025-01
8392,Kaju Katli,Sweets,12,150,1800,11-08-2024,Pune,507, 3.30 ,High,August,Average,2024-08
8393,Chana Dal Namkeen,Snacks,20,30,600,03-11-2024,Bangalore,576, 4.30 ,Medium,November,Good,2024-11
8394,Gulab Jamun Tin,Sweets,6,90,540,07-04-2025,Jaipur,223, 3.20 ,Medium,April,Average,2025-04
8395,Gulab Jamun Tin,Sweets,16,90,1440,16-07-2024,Delhi,195, 4.10 ,High,July,Good,2024-07
8396,Navratan Mix,Snacks,19,25,475,16-09-2024,Delhi,334, 4.40 ,Low,September,Good,2024-09
8397,Navratan Mix,Snacks,9,25,225,12-08-2024,Mumbai,701, 3.00 ,Low,August,Average,2024-08
8398,Chana Dal Namkeen,Snacks,13,30,390,23-12-2024,Ahmedabad,667, 2.90 ,Low,December,Bad,2024-12
8399,Mathri,Snacks,17,40,680,17-07-2024,Jaipur,393, 3.90 ,Medium,July,Average,2024-07
8400,Soan Papdi,Sweets,2,70,140,05-03-2025,Hyderabad,829, 2.70 ,Low,March,Bad,2025-03
8401,Navratan Mix,Snacks,16,25,400,07-02-2025,Delhi,163, 3.00 ,Low,February,Average,2025-02
8402,Gulab Jamun Tin,Sweets,14,90,1260,21-10-2024,Chennai,452, 4.20 ,High,October,Good,2024-10
8403,Chana Dal Namkeen,Snacks,8,30,240,08-06-2025,Ahmedabad,46, 4.90 ,Low,June,Good,2025-06
8404,Bhel Puri,Snacks,9,35,315,02-04-2025,Chennai,294, 3.40 ,Low,April,Average,2025-04
8405,Chana Dal Namkeen,Snacks,4,30,120,09-02-2025,Pune,767, 3.50 ,Low,February,Average,2025-02
8406,Navratan Mix,Snacks,4,25,100,05-07-2024,Kolkata,472, 4.70 ,Low,July,Good,2024-07
8407,Aloo Bhujia,Snacks,15,20,300,05-07-2024,Chennai,261, 3.70 ,Low,July,Average,2024-07
8408,Gulab Jamun Tin,Sweets,12,90,1080,28-10-2024,Kolkata,123, 4.90 ,High,October,Good,2024-10
8409,Kaju Katli,Sweets,14,150,2100,17-02-2025,Kolkata,462, 5.00 ,High,February,Good,2025-02
8410,Navratan Mix,Snacks,4,25,100,10-08-2024,Pune,524, 4.00 ,Low,August,Good,2024-08
8411,Soan Papdi,Sweets,13,70,910,11-03-2025,Chennai,484, 2.50 ,Medium,March,Bad,2025-03
8412,Bhel Puri,Snacks,17,35,595,06-01-2025,Lucknow,274, 3.00 ,Medium,January,Average,2025-01
8413,Navratan Mix,Snacks,10,25,250,15-04-2025,Ahmedabad,683, 3.80 ,Low,April,Average,2025-04
8414,Navratan Mix,Snacks,13,25,325,23-07-2024,Hyderabad,923, 3.80 ,Low,July,Average,2024-07
8415,Aloo Bhujia,Snacks,9,20,180,30-07-2024,Mumbai,520, 2.60 ,Low,July,Bad,2024-07
8416,Rasgulla Tin,Sweets,10,80,800,18-12-2024,Kolkata,970, 4.30 ,Medium,December,Good,2024-12
8417,Bhel Puri,Snacks,17,35,595,10-09-2024,Bangalore,442, 3.00 ,Medium,September,Average,2024-09
8418,Soan Papdi,Sweets,2,70,140,13-10-2024,Ahmedabad,468, 4.50 ,Low,October,Good,2024-10
8419,Gulab Jamun Tin,Sweets,3,90,270,14-01-2025,Kolkata,577, 2.70 ,Low,January,Bad,2025-01
8420,Navratan Mix,Snacks,7,25,175,14-04-2025,Jaipur,932, 2.90 ,Low,April,Bad,2025-04
8421,Gulab Jamun Tin,Sweets,17,90,1530,17-02-2025,Delhi,312, 4.10 ,High,February,Good,2025-02
8422,Aloo Bhujia,Snacks,17,20,340,01-04-2025,Chennai,283, 4.10 ,Low,April,Good,2025-04
8423,Soan Papdi,Sweets,10,70,700,24-10-2024,Jaipur,422, 3.00 ,Medium,October,Average,2024-10
8424,Chana Dal Namkeen,Snacks,7,30,210,20-04-2025,Ahmedabad,707, 3.90 ,Low,April,Average,2025-04
8425,Navratan Mix,Snacks,7,25,175,24-05-2025,Chennai,948, 4.10 ,Low,May,Good,2025-05
8426,Rasgulla Tin,Sweets,16,80,1280,29-11-2024,Ahmedabad,105, 3.40 ,High,November,Average,2024-11
8427,Gulab Jamun Tin,Sweets,19,90,1710,23-03-2025,Bangalore,373, 3.80 ,High,March,Average,2025-03
8428,Aloo Bhujia,Snacks,6,20,120,25-08-2024,Mumbai,204, 2.70 ,Low,August,Bad,2024-08
8429,Aloo Bhujia,Snacks,8,20,160,20-06-2024,Chennai,515, 4.80 ,Low,June,Good,2024-06
8430,Chana Dal Namkeen,Snacks,17,30,510,06-03-2025,Jaipur,413, 3.76 ,Medium,March,Average,2025-03
8431,Bhel Puri,Snacks,16,35,560,05-11-2024,Kolkata,612, 3.70 ,Medium,November,Average,2024-11
8432,Soan Papdi,Sweets,9,70,630,29-10-2024,Ahmedabad,521, 3.30 ,Medium,October,Average,2024-10
8433,Aloo Bhujia,Snacks,8,20,160,20-03-2025,Lucknow,90, 3.80 ,Low,March,Average,2025-03
8434,Rasgulla Tin,Sweets,17,80,1360,03-08-2024,Ahmedabad,685, 4.00 ,High,August,Good,2024-08
8435,Gulab Jamun Tin,Sweets,20,90,1800,17-09-2024,Ahmedabad,336, 3.90 ,High,September,Average,2024-09
8436,Aloo Bhujia,Snacks,18,20,360,27-05-2025,Bangalore,988, 3.00 ,Low,May,Average,2025-05
8437,Chana Dal Namkeen,Snacks,17,30,510,27-06-2024,Mumbai,280, 3.40 ,Medium,June,Average,2024-06
8438,Mathri,Snacks,11,40,440,17-12-2024,Chennai,847, 4.00 ,Low,December,Good,2024-12
8439,Rasgulla Tin,Sweets,8,80,640,13-03-2025,Bangalore,43, 4.10 ,Medium,March,Good,2025-03
8440,Bhel Puri,Snacks,14,35,490,28-11-2024,Mumbai,880, 3.40 ,Low,November,Average,2024-11
8441,Rasgulla Tin,Sweets,8,80,640,15-01-2025,Delhi,837, 3.70 ,Medium,January,Average,2025-01
8442,Aloo Bhujia,Snacks,3,20,60,04-10-2024,Lucknow,286, 2.60 ,Low,October,Bad,2024-10
8443,Navratan Mix,Snacks,9,25,225,08-01-2025,Mumbai,869, 4.70 ,Low,January,Good,2025-01
8444,Aloo Bhujia,Snacks,9,20,180,09-03-2025,Kolkata,448, 5.00 ,Low,March,Good,2025-03
8445,Rasgulla Tin,Sweets,2,80,160,19-12-2024,Ahmedabad,206, 2.80 ,Low,December,Bad,2024-12
8446,Bhel Puri,Snacks,15,35,525,24-08-2024,Kolkata,515, 3.00 ,Medium,August,Average,2024-08
8447,Chana Dal Namkeen,Snacks,18,30,540,18-01-2025,Ahmedabad,435, 3.70 ,Medium,January,Average,2025-01
8448,Gulab Jamun Tin,Sweets,5,90,450,23-08-2024,Jaipur,470, 2.60 ,Low,August,Bad,2024-08
8449,Soan Papdi,Sweets,7,70,490,09-01-2025,Lucknow,897, 3.30 ,Low,January,Average,2025-01
8450,Navratan Mix,Snacks,8,25,200,25-10-2024,Pune,570, 4.00 ,Low,October,Good,2024-10
8451,Soan Papdi,Sweets,12,70,840,15-10-2024,Jaipur,298, 3.50 ,Medium,October,Average,2024-10
8452,Bhel Puri,Snacks,9,35,315,23-03-2025,Chennai,981, 3.50 ,Low,March,Average,2025-03
8453,Gulab Jamun Tin,Sweets,8,90,720,10-12-2024,Jaipur,759, 3.40 ,Medium,December,Average,2024-12
8454,Navratan Mix,Snacks,17,25,425,26-09-2024,Kolkata,362, 3.70 ,Low,September,Average,2024-09
8455,Chana Dal Namkeen,Snacks,16,30,480,14-05-2025,Ahmedabad,370, 4.20 ,Low,May,Good,2025-05
8456,Masala Papad,Appetizers,11,10,110,30-04-2025,Ahmedabad,239, 3.80 ,Low,April,Average,2025-04
8457,Bhel Puri,Snacks,7,35,245,30-01-2025,Jaipur,298, 4.70 ,Low,January,Good,2025-01
8458,Rasgulla Tin,Sweets,7,80,560,02-06-2025,Lucknow,907, 2.60 ,Medium,June,Bad,2025-06
8459,Rasgulla Tin,Sweets,9,80,720,12-05-2025,Kolkata,332, 3.76 ,Medium,May,Average,2025-05
8460,Kaju Katli,Sweets,13,150,1950,13-01-2025,Jaipur,655, 2.80 ,High,January,Bad,2025-01
8461,Chana Dal Namkeen,Snacks,17,30,510,13-08-2024,Bangalore,632, 4.90 ,Medium,August,Good,2024-08
8462,Bhel Puri,Snacks,18,35,630,08-07-2024,Mumbai,935, 2.80 ,Medium,July,Bad,2024-07
8463,Aloo Bhujia,Snacks,8,20,160,04-01-2025,Jaipur,738, 4.40 ,Low,January,Good,2025-01
8464,Mathri,Snacks,10,40,400,11-08-2024,Delhi,228, 3.80 ,Low,August,Average,2024-08
8465,Aloo Bhujia,Snacks,10,20,200,03-12-2024,Chennai,502, 4.10 ,Low,December,Good,2024-12
8466,Soan Papdi,Sweets,20,70,1400,04-10-2024,Ahmedabad,960, 3.76 ,High,October,Average,2024-10
8467,Soan Papdi,Sweets,11,70,770,26-04-2025,Hyderabad,879, 3.80 ,Medium,April,Average,2025-04
8468,Navratan Mix,Snacks,20,25,500,22-09-2024,Lucknow,473, 2.50 ,Medium,September,Bad,2024-09
8469,Chana Dal Namkeen,Snacks,17,30,510,08-01-2025,Chennai,639, 4.20 ,Medium,January,Good,2025-01
8470,Gulab Jamun Tin,Sweets,5,90,450,01-11-2024,Lucknow,311, 3.76 ,Low,November,Average,2024-11
8471,Chana Dal Namkeen,Snacks,12,30,360,05-12-2024,Lucknow,297, 4.80 ,Low,December,Good,2024-12
8472,Navratan Mix,Snacks,13,25,325,12-06-2024,Hyderabad,459, 3.30 ,Low,June,Average,2024-06
8473,Masala Papad,Appetizers,17,10,170,09-04-2025,Pune,217, 3.90 ,Low,April,Average,2025-04
8474,Aloo Bhujia,Snacks,16,20,320,14-02-2025,Delhi,803, 2.60 ,Low,February,Bad,2025-02
8475,Kaju Katli,Sweets,11,150,1650,25-12-2024,Jaipur,215, 4.10 ,High,December,Good,2024-12
8476,Masala Papad,Appetizers,4,10,40,06-11-2024,Delhi,585, 4.40 ,Low,November,Good,2024-11
8477,Soan Papdi,Sweets,13,70,910,23-03-2025,Mumbai,417, 4.50 ,Medium,March,Good,2025-03
8478,Navratan Mix,Snacks,11,25,275,23-08-2024,Chennai,81, 3.50 ,Low,August,Average,2024-08
8479,Rasgulla Tin,Sweets,10,80,800,20-05-2025,Kolkata,710, 4.00 ,Medium,May,Good,2025-05
8480,Mathri,Snacks,3,40,120,19-06-2024,Ahmedabad,86, 3.10 ,Low,June,Average,2024-06
8481,Soan Papdi,Sweets,20,70,1400,07-02-2025,Jaipur,336, 4.60 ,High,February,Good,2025-02
8482,Kaju Katli,Sweets,9,150,1350,10-05-2025,Pune,804, 3.76 ,High,May,Average,2025-05
8483,Bhel Puri,Snacks,7,35,245,31-10-2024,Kolkata,793, 3.50 ,Low,October,Average,2024-10
8484,Kaju Katli,Sweets,7,150,1050,09-04-2025,Chennai,891, 2.90 ,High,April,Bad,2025-04
8485,Masala Papad,Appetizers,20,10,200,07-02-2025,Lucknow,975, 3.50 ,Low,February,Average,2025-02
8486,Aloo Bhujia,Snacks,18,20,360,12-09-2024,Mumbai,526, 3.30 ,Low,September,Average,2024-09
8487,Bhel Puri,Snacks,2,35,70,14-10-2024,Kolkata,110, 2.50 ,Low,October,Bad,2024-10
8488,Soan Papdi,Sweets,8,70,560,19-03-2025,Kolkata,539, 3.30 ,Medium,March,Average,2025-03
8489,Rasgulla Tin,Sweets,13,80,1040,06-07-2024,Mumbai,929, 3.10 ,High,July,Average,2024-07
8490,Chana Dal Namkeen,Snacks,20,30,600,22-02-2025,Delhi,886, 4.10 ,Medium,February,Good,2025-02
8491,Mathri,Snacks,7,40,280,07-01-2025,Delhi,615, 3.20 ,Low,January,Average,2025-01
8492,Gulab Jamun Tin,Sweets,3,90,270,26-04-2025,Bangalore,86, 3.20 ,Low,April,Average,2025-04
8493,Kaju Katli,Sweets,11,150,1650,09-11-2024,Jaipur,621, 2.60 ,High,November,Bad,2024-11
8494,Aloo Bhujia,Snacks,16,20,320,24-08-2024,Bangalore,350, 4.50 ,Low,August,Good,2024-08
8495,Bhel Puri,Snacks,16,35,560,01-01-2025,Bangalore,961, 3.50 ,Medium,January,Average,2025-01
8496,Gulab Jamun Tin,Sweets,14,90,1260,04-03-2025,Hyderabad,457, 4.90 ,High,March,Good,2025-03
8497,Chana Dal Namkeen,Snacks,3,30,90,22-12-2024,Hyderabad,111, 2.60 ,Low,December,Bad,2024-12
8498,Navratan Mix,Snacks,8,25,200,05-04-2025,Pune,497, 4.90 ,Low,April,Good,2025-04
8499,Chana Dal Namkeen,Snacks,20,30,600,12-01-2025,Hyderabad,823, 4.20 ,Medium,January,Good,2025-01
