Order_ID,Product_Name,Category,Quantity,Price_per_Unit,Total_Price,Order_Date,Store_Location,Stock_Available,Customer_Rating
9228,Gulab Jamun Tin,Sweets,6,90,540,2025-05-20,Kolkata,285,4.0
9229,Bhel Puri,Snacks,9,35,315,2024-12-05,Pune,35,2.8
9230,Rasgulla Tin,Sweets,14,80,1120,2024-07-17,Mumbai,405,3.4
9231,Masala Papad,Appetizers,5,10,50,2024-09-17,Jaipur,599,4.1
9232,Mathri,Snacks,16,40,640,2024-10-15,Delhi,135,4.7
9233,Soan Papdi,Sweets,3,70,210,2025-03-07,Pune,627,4.4
9234,Masala Papad,Appetizers,16,10,160,2025-02-18,Pune,74,4.9
9235,Soan Papdi,Sweets,12,70,840,2025-05-30,Kolkata,300,4.4
9236,Masala Papad,Appetizers,7,10,70,2025-03-15,Jaipur,476,2.9
9237,Soan Papdi,Sweets,15,70,1050,2025-04-17,Delhi,338,
9238,Kaju Katli,Sweets,14,150,2100,2024-08-14,Bangalore,243,4.5
9239,Masala Papad,Appetizers,13,10,130,2025-03-17,Kolkata,790,5.0
9240,Soan Papdi,Sweets,1,70,70,2025-03-23,Kolkata,550,4.7
9241,Navratan Mix,Snacks,3,25,75,2024-07-29,Lucknow,607,
9242,Soan Papdi,Sweets,11,70,770,2024-07-17,Pune,749,4.7
9243,Soan Papdi,Sweets,16,70,1120,2024-07-26,Lucknow,72,2.7
9244,Chana Dal Namkeen,Snacks,17,30,510,2025-03-13,Hyderabad,116,4.0
9245,Rasgulla Tin,Sweets,15,80,1200,2024-12-03,Bangalore,815,2.7
9246,Mathri,Snacks,10,40,400,2025-02-13,Bangalore,781,4.7
9247,Mathri,Snacks,5,40,200,2024-10-30,Hyderabad,252,2.7
9248,Chana Dal Namkeen,Snacks,11,30,330,2024-07-15,Jaipur,989,2.7
9249,Soan Papdi,Sweets,12,70,840,2025-01-01,Jaipur,165,3.1
9250,Kaju Katli,Sweets,17,150,2550,2025-03-13,Ahmedabad,1000,3.1
9251,Soan Papdi,Sweets,1,70,70,2024-11-08,Jaipur,599,3.1
9252,Masala Papad,Appetizers,2,10,20,2025-03-21,Ahmedabad,205,4.5
9253,Chana Dal Namkeen,Snacks,17,30,510,2025-04-15,Chennai,401,2.8
9254,Mathri,Snacks,6,40,240,2024-12-27,Pune,424,3.5
9255,Bhel Puri,Snacks,1,35,35,2025-02-04,Ahmedabad,967,
9256,Mathri,Snacks,12,40,480,2024-08-13,Pune,343,2.6
9257,Rasgulla Tin,Sweets,5,80,400,2024-11-06,Jaipur,373,
9258,Gulab Jamun Tin,Sweets,14,90,1260,2025-01-11,Delhi,287,2.5
9259,Rasgulla Tin,Sweets,18,80,1440,2024-11-06,Delhi,240,3.6
9260,Navratan Mix,Snacks,9,25,225,2024-06-29,Bangalore,698,4.5
9261,Masala Papad,Appetizers,15,10,150,2025-04-06,Bangalore,510,3.1
9262,Rasgulla Tin,Sweets,5,80,400,2024-08-17,Pune,741,4.1
9263,Mathri,Snacks,11,40,440,2025-06-01,Kolkata,161,3.5
9264,Rasgulla Tin,Sweets,20,80,1600,2024-10-20,Chennai,746,3.1
9265,Soan Papdi,Sweets,19,70,1330,2025-01-17,Ahmedabad,219,3.3
9266,Chana Dal Namkeen,Snacks,6,30,180,2025-05-16,Ahmedabad,87,4.0
9267,Kaju Katli,Sweets,20,150,3000,2025-02-23,Ahmedabad,107,4.2
9268,Navratan Mix,Snacks,17,25,425,2025-05-13,Delhi,603,4.5
9269,Aloo Bhujia,Snacks,20,20,400,2024-08-09,Ahmedabad,574,3.2
9270,Mathri,Snacks,7,40,280,2024-08-13,Chennai,403,3.6
9271,Masala Papad,Appetizers,10,10,100,2025-05-15,Hyderabad,848,3.7
9272,Mathri,Snacks,9,40,360,2024-08-07,Bangalore,399,4.5
9273,Chana Dal Namkeen,Snacks,6,30,180,2024-08-20,Bangalore,917,4.5
9274,Kaju Katli,Sweets,8,150,1200,2025-04-06,Bangalore,327,2.7
9275,Mathri,Snacks,19,40,760,2025-03-15,Chennai,795,3.9
9276,Chana Dal Namkeen,Snacks,9,30,270,2024-07-01,Hyderabad,98,4.2
9277,Kaju Katli,Sweets,3,150,450,2024-11-21,Pune,4,2.9
9278,Masala Papad,Appetizers,19,10,190,2024-10-09,Hyderabad,899,3.0
9279,Soan Papdi,Sweets,14,70,980,2024-10-10,Delhi,972,3.4
9280,Chana Dal Namkeen,Snacks,11,30,330,2025-03-22,Bangalore,656,3.5
9281,Masala Papad,Appetizers,16,10,160,2025-04-06,Mumbai,999,3.8
9282,Gulab Jamun Tin,Sweets,5,90,450,2024-12-02,Delhi,464,4.3
9283,Navratan Mix,Snacks,19,25,475,2024-10-02,Mumbai,550,3.5
9284,Kaju Katli,Sweets,2,150,300,2025-02-10,Pune,959,4.0
9285,Bhel Puri,Snacks,11,35,385,2024-08-21,Mumbai,993,4.7
9286,Soan Papdi,Sweets,12,70,840,2024-07-27,Hyderabad,634,4.4
9287,Navratan Mix,Snacks,20,25,500,2025-05-26,Pune,844,3.6
9288,Aloo Bhujia,Snacks,6,20,120,2024-08-02,Bangalore,202,5.0
9289,Mathri,Snacks,19,40,760,2024-08-29,Hyderabad,702,3.2
9290,Chana Dal Namkeen,Snacks,1,30,30,2024-06-13,Kolkata,201,3.1
9291,Rasgulla Tin,Sweets,10,80,800,2025-02-08,Lucknow,106,2.9
9292,Gulab Jamun Tin,Sweets,4,90,360,2025-04-05,Jaipur,479,3.2
9293,Masala Papad,Appetizers,5,10,50,2024-09-18,Bangalore,148,3.0
9294,Masala Papad,Appetizers,5,10,50,2024-06-16,Mumbai,829,4.0
9295,Chana Dal Namkeen,Snacks,7,30,210,2024-12-07,Ahmedabad,94,4.7
9296,Mathri,Snacks,1,40,40,2024-12-22,Chennai,263,2.8
9297,Kaju Katli,Sweets,4,150,600,2025-05-10,Delhi,677,4.8
9298,Bhel Puri,Snacks,8,35,280,2024-12-22,Ahmedabad,334,
9299,Gulab Jamun Tin,Sweets,8,90,720,2025-01-09,Bangalore,485,3.2
9300,Gulab Jamun Tin,Sweets,11,90,990,2025-04-21,Mumbai,988,4.1
9301,Gulab Jamun Tin,Sweets,10,90,900,2024-06-14,Chennai,67,4.9
9302,Mathri,Snacks,3,40,120,2025-02-03,Pune,235,3.0
9303,Kaju Katli,Sweets,9,150,1350,2025-05-20,Jaipur,643,3.4
9304,Masala Papad,Appetizers,7,10,70,2024-12-20,Chennai,959,3.8
9305,Rasgulla Tin,Sweets,11,80,880,2024-09-12,Kolkata,110,3.5
9306,Mathri,Snacks,5,40,200,2024-09-04,Bangalore,33,3.8
9307,Mathri,Snacks,19,40,760,2025-01-26,Kolkata,349,4.2
9308,Rasgulla Tin,Sweets,17,80,1360,2025-02-23,Kolkata,354,4.2
9309,Soan Papdi,Sweets,19,70,1330,2024-12-13,Mumbai,774,4.1
9310,Navratan Mix,Snacks,14,25,350,2024-12-05,Bangalore,378,4.0
9311,Gulab Jamun Tin,Sweets,4,90,360,2024-11-18,Kolkata,329,3.5
9312,Navratan Mix,Snacks,7,25,175,2024-11-30,Chennai,942,3.6
9313,Gulab Jamun Tin,Sweets,14,90,1260,2024-07-12,Jaipur,708,3.5
9314,Soan Papdi,Sweets,4,70,280,2025-01-31,Pune,845,
9315,Masala Papad,Appetizers,8,10,80,2025-01-31,Chennai,463,3.7
9316,Gulab Jamun Tin,Sweets,13,90,1170,2024-06-14,Jaipur,80,4.3
9317,Chana Dal Namkeen,Snacks,1,30,30,2024-09-15,Pune,620,4.6
9318,Gulab Jamun Tin,Sweets,3,90,270,2025-05-20,Bangalore,110,3.8
9319,Mathri,Snacks,10,40,400,2025-01-10,Delhi,678,4.1
9320,Chana Dal Namkeen,Snacks,5,30,150,2024-09-28,Lucknow,436,2.9
9321,Aloo Bhujia,Snacks,9,20,180,2025-02-07,Mumbai,567,4.0
9322,Navratan Mix,Snacks,20,25,500,2025-02-11,Mumbai,660,3.6
9323,Chana Dal Namkeen,Snacks,11,30,330,2025-01-14,Ahmedabad,394,3.7
9324,Masala Papad,Appetizers,1,10,10,2025-04-26,Mumbai,622,4.1
9325,Kaju Katli,Sweets,8,150,1200,2025-04-28,Mumbai,463,3.3
9326,Aloo Bhujia,Snacks,9,20,180,2024-08-31,Pune,858,2.8
9327,Gulab Jamun Tin,Sweets,18,90,1620,2024-06-30,Kolkata,50,4.7
9328,Rasgulla Tin,Sweets,13,80,1040,2024-08-22,Jaipur,344,3.6
9329,Mathri,Snacks,2,40,80,2024-08-08,Lucknow,301,2.8
9330,Aloo Bhujia,Snacks,20,20,400,2024-07-03,Hyderabad,401,4.2
9331,Aloo Bhujia,Snacks,7,20,140,2025-02-20,Ahmedabad,338,2.9
9332,Bhel Puri,Snacks,6,35,210,2024-10-25,Chennai,118,2.9
9333,Mathri,Snacks,14,40,560,2024-06-26,Jaipur,524,4.6
9334,Masala Papad,Appetizers,7,10,70,2024-08-07,Hyderabad,548,4.2
9335,Mathri,Snacks,19,40,760,2025-05-09,Mumbai,892,4.7
9336,Chana Dal Namkeen,Snacks,14,30,420,2024-06-24,Chennai,524,4.8
9337,Mathri,Snacks,5,40,200,2025-02-26,Bangalore,342,4.2
9338,Masala Papad,Appetizers,8,10,80,2025-01-22,Jaipur,708,3.6
9339,Rasgulla Tin,Sweets,17,80,1360,2025-05-03,Jaipur,99,4.5
9340,Soan Papdi,Sweets,12,70,840,2025-02-01,Chennai,988,4.0
9341,Kaju Katli,Sweets,12,150,1800,2024-10-05,Chennai,620,3.4
9342,Aloo Bhujia,Snacks,14,20,280,2024-10-18,Lucknow,533,3.8
9343,Rasgulla Tin,Sweets,20,80,1600,2025-06-04,Kolkata,551,4.5
9344,Aloo Bhujia,Snacks,20,20,400,2024-07-16,Lucknow,748,2.9
9345,Kaju Katli,Sweets,11,150,1650,2024-07-01,Kolkata,124,3.0
9346,Mathri,Snacks,10,40,400,2024-07-24,Chennai,87,3.9
9347,Navratan Mix,Snacks,9,25,225,2024-11-20,Bangalore,932,3.1
9348,Aloo Bhujia,Snacks,19,20,380,2024-08-20,Pune,473,2.9
9349,Rasgulla Tin,Sweets,18,80,1440,2024-08-13,Hyderabad,506,3.3
9350,Kaju Katli,Sweets,6,150,900,2025-02-28,Jaipur,651,5.0
9351,Aloo Bhujia,Snacks,7,20,140,2024-09-30,Hyderabad,257,3.6
9352,Gulab Jamun Tin,Sweets,2,90,180,2025-02-04,Jaipur,808,4.7
9353,Mathri,Snacks,20,40,800,2025-02-23,Jaipur,328,4.1
9354,Mathri,Snacks,1,40,40,2025-03-07,Pune,720,4.4
9355,Navratan Mix,Snacks,20,25,500,2025-03-10,Kolkata,23,4.6
9356,Gulab Jamun Tin,Sweets,9,90,810,2025-01-29,Pune,105,2.6
9357,Navratan Mix,Snacks,3,25,75,2025-01-20,Jaipur,51,3.9
9358,Rasgulla Tin,Sweets,2,80,160,2025-04-13,Lucknow,146,2.7
9359,Gulab Jamun Tin,Sweets,20,90,1800,2025-01-16,Delhi,4,4.2
9360,Aloo Bhujia,Snacks,3,20,60,2024-08-19,Mumbai,311,4.8
9361,Chana Dal Namkeen,Snacks,6,30,180,2024-12-05,Lucknow,585,3.4
9362,Kaju Katli,Sweets,11,150,1650,2025-03-30,Bangalore,246,3.0
9363,Mathri,Snacks,1,40,40,2025-01-22,Kolkata,627,3.7
9364,Chana Dal Namkeen,Snacks,10,30,300,2024-10-29,Hyderabad,385,3.2
9365,Rasgulla Tin,Sweets,13,80,1040,2025-06-08,Chennai,200,4.9
9366,Bhel Puri,Snacks,18,35,630,2024-06-25,Kolkata,905,3.5
9367,Navratan Mix,Snacks,19,25,475,2024-07-18,Delhi,212,3.9
9368,Aloo Bhujia,Snacks,18,20,360,2025-04-06,Bangalore,301,2.6
9369,Soan Papdi,Sweets,2,70,140,2024-10-06,Pune,677,3.1
9370,Masala Papad,Appetizers,19,10,190,2024-10-15,Delhi,206,4.4
9371,Gulab Jamun Tin,Sweets,10,90,900,2024-11-02,Mumbai,988,3.7
9372,Gulab Jamun Tin,Sweets,7,90,630,2025-05-26,Kolkata,735,3.1
9373,Aloo Bhujia,Snacks,15,20,300,2024-11-06,Mumbai,560,2.9
9374,Navratan Mix,Snacks,18,25,450,2025-04-26,Bangalore,94,4.2
9375,Soan Papdi,Sweets,7,70,490,2024-07-08,Lucknow,168,2.7
9376,Soan Papdi,Sweets,15,70,1050,2025-04-02,Ahmedabad,116,4.2
9377,Aloo Bhujia,Snacks,18,20,360,2024-11-24,Delhi,157,3.1
9378,Bhel Puri,Snacks,18,35,630,2025-05-05,Chennai,908,3.9
9379,Chana Dal Namkeen,Snacks,1,30,30,2025-01-11,Bangalore,816,4.5
9380,Chana Dal Namkeen,Snacks,20,30,600,2024-07-07,Hyderabad,245,3.6
9381,Masala Papad,Appetizers,3,10,30,2024-10-03,Mumbai,620,3.0
9382,Masala Papad,Appetizers,15,10,150,2024-12-11,Bangalore,535,4.0
9383,Mathri,Snacks,13,40,520,2024-08-03,Bangalore,313,4.2
9384,Gulab Jamun Tin,Sweets,17,90,1530,2024-07-29,Kolkata,991,2.6
9385,Navratan Mix,Snacks,16,25,400,2025-03-08,Hyderabad,637,3.3
9386,Mathri,Snacks,2,40,80,2025-05-11,Lucknow,658,
9387,Gulab Jamun Tin,Sweets,20,90,1800,2024-09-26,Hyderabad,785,3.8
9388,Soan Papdi,Sweets,20,70,1400,2024-10-17,Chennai,629,3.9
9389,Navratan Mix,Snacks,1,25,25,2025-01-02,Pune,870,3.1
9390,Gulab Jamun Tin,Sweets,17,90,1530,2024-11-19,Bangalore,455,5.0
9391,Gulab Jamun Tin,Sweets,10,90,900,2025-01-01,Ahmedabad,685,2.9
9392,Masala Papad,Appetizers,19,10,190,2024-09-01,Pune,400,3.9
9393,Rasgulla Tin,Sweets,8,80,640,2025-03-09,Ahmedabad,370,4.3
9394,Rasgulla Tin,Sweets,1,80,80,2024-09-01,Mumbai,1,2.8
9395,Kaju Katli,Sweets,10,150,1500,2025-02-04,Kolkata,792,4.6
9396,Chana Dal Namkeen,Snacks,20,30,600,2024-07-04,Bangalore,4,2.6
9397,Navratan Mix,Snacks,18,25,450,2024-07-24,Jaipur,14,4.2
9398,Rasgulla Tin,Sweets,4,80,320,2025-01-19,Jaipur,467,4.0
9399,Rasgulla Tin,Sweets,12,80,960,2025-03-22,Kolkata,766,4.0
9400,Bhel Puri,Snacks,8,35,280,2025-02-11,Lucknow,76,
9401,Gulab Jamun Tin,Sweets,6,90,540,2025-01-03,Delhi,707,4.3
9402,Gulab Jamun Tin,Sweets,16,90,1440,2024-07-16,Bangalore,520,2.6
9403,Rasgulla Tin,Sweets,20,80,1600,2024-12-16,Jaipur,176,4.5
9404,Chana Dal Namkeen,Snacks,11,30,330,2025-03-20,Hyderabad,905,2.9
9405,Gulab Jamun Tin,Sweets,15,90,1350,2025-03-06,Delhi,659,4.4
9406,Soan Papdi,Sweets,7,70,490,2025-02-01,Chennai,718,
9407,Rasgulla Tin,Sweets,6,80,480,2025-06-09,Hyderabad,105,3.6
9408,Bhel Puri,Snacks,20,35,700,2025-04-14,Lucknow,178,2.9
9409,Masala Papad,Appetizers,14,10,140,2025-03-13,Bangalore,101,3.0
9410,Kaju Katli,Sweets,19,150,2850,2024-10-01,Hyderabad,575,4.1
9411,Kaju Katli,Sweets,13,150,1950,2024-11-24,Hyderabad,407,4.0
9412,Rasgulla Tin,Sweets,20,80,1600,2025-02-03,Hyderabad,865,4.0
9413,Mathri,Snacks,10,40,400,2025-05-07,Kolkata,76,3.7
9414,Gulab Jamun Tin,Sweets,15,90,1350,2024-10-12,Pune,866,3.6
9415,Bhel Puri,Snacks,6,35,210,2024-09-20,Hyderabad,984,3.2
9416,Bhel Puri,Snacks,12,35,420,2025-01-02,Ahmedabad,438,5.0
9417,Soan Papdi,Sweets,14,70,980,2025-01-21,Lucknow,366,3.3
9418,Chana Dal Namkeen,Snacks,16,30,480,2025-02-09,Delhi,329,3.5
9419,Kaju Katli,Sweets,2,150,300,2024-10-27,Pune,475,4.4
9420,Soan Papdi,Sweets,9,70,630,2025-06-07,Hyderabad,68,4.0
9421,Aloo Bhujia,Snacks,11,20,220,2024-08-01,Lucknow,140,4.6
9422,Soan Papdi,Sweets,17,70,1190,2025-02-05,Jaipur,2,2.9
9423,Masala Papad,Appetizers,13,10,130,2025-01-16,Lucknow,511,2.6
9424,Bhel Puri,Snacks,2,35,70,2024-12-21,Kolkata,705,4.6
9425,Soan Papdi,Sweets,8,70,560,2024-12-30,Ahmedabad,721,4.6
9426,Bhel Puri,Snacks,12,35,420,2025-03-22,Delhi,733,3.5
9427,Chana Dal Namkeen,Snacks,11,30,330,2025-02-12,Delhi,879,4.1
9428,Aloo Bhujia,Snacks,20,20,400,2024-12-22,Bangalore,184,2.8
9429,Gulab Jamun Tin,Sweets,18,90,1620,2024-12-20,Delhi,178,4.2
9430,Masala Papad,Appetizers,9,10,90,2025-04-21,Pune,899,4.7
9431,Soan Papdi,Sweets,8,70,560,2024-08-20,Hyderabad,979,4.7
9432,Masala Papad,Appetizers,17,10,170,2025-05-21,Jaipur,269,3.7
9433,Navratan Mix,Snacks,11,25,275,2025-02-03,Mumbai,134,4.9
9434,Masala Papad,Appetizers,12,10,120,2024-09-10,Ahmedabad,612,5.0
9435,Kaju Katli,Sweets,8,150,1200,2025-03-14,Chennai,339,4.2
9436,Mathri,Snacks,20,40,800,2024-10-02,Lucknow,698,4.4
9437,Soan Papdi,Sweets,19,70,1330,2024-08-26,Hyderabad,228,4.8
9438,Mathri,Snacks,11,40,440,2024-06-12,Bangalore,136,3.7
9439,Kaju Katli,Sweets,3,150,450,2024-07-27,Bangalore,7,2.6
9440,Bhel Puri,Snacks,3,35,105,2024-06-21,Jaipur,683,3.9
9441,Gulab Jamun Tin,Sweets,3,90,270,2024-12-09,Mumbai,81,4.0
9442,Gulab Jamun Tin,Sweets,7,90,630,2025-02-09,Pune,871,
9443,Bhel Puri,Snacks,20,35,700,2025-04-17,Mumbai,951,3.3
9444,Aloo Bhujia,Snacks,10,20,200,2024-07-27,Hyderabad,619,4.1
9445,Navratan Mix,Snacks,20,25,500,2025-03-25,Jaipur,921,3.2
9446,Aloo Bhujia,Snacks,12,20,240,2025-05-07,Lucknow,502,3.8
9447,Masala Papad,Appetizers,10,10,100,2024-08-31,Hyderabad,614,2.9
9448,Aloo Bhujia,Snacks,10,20,200,2025-04-18,Bangalore,17,4.8
9449,Navratan Mix,Snacks,17,25,425,2025-02-05,Bangalore,558,4.9
9450,Kaju Katli,Sweets,9,150,1350,2024-11-20,Lucknow,36,3.9
9451,Rasgulla Tin,Sweets,11,80,880,2024-11-19,Hyderabad,35,3.3
9452,Kaju Katli,Sweets,4,150,600,2024-06-29,Lucknow,49,3.6
9453,Chana Dal Namkeen,Snacks,15,30,450,2024-10-19,Delhi,856,4.6
9454,Mathri,Snacks,13,40,520,2024-10-25,Delhi,878,2.7
9455,Soan Papdi,Sweets,19,70,1330,2025-01-15,Kolkata,115,3.4
9456,Navratan Mix,Snacks,6,25,150,2025-04-21,Ahmedabad,268,3.9
9457,Soan Papdi,Sweets,20,70,1400,2025-02-14,Hyderabad,795,4.0
9458,Kaju Katli,Sweets,18,150,2700,2024-09-02,Bangalore,496,2.7
9459,Soan Papdi,Sweets,19,70,1330,2024-06-16,Lucknow,866,2.8
9460,Mathri,Snacks,4,40,160,2025-02-15,Hyderabad,397,4.2
9461,Masala Papad,Appetizers,20,10,200,2024-08-29,Delhi,445,4.6
9462,Rasgulla Tin,Sweets,16,80,1280,2025-03-06,Pune,127,
9463,Rasgulla Tin,Sweets,8,80,640,2024-09-29,Hyderabad,833,2.8
9464,Mathri,Snacks,9,40,360,2024-09-18,Hyderabad,600,3.5
9465,Navratan Mix,Snacks,11,25,275,2025-04-14,Jaipur,210,4.0
9466,Gulab Jamun Tin,Sweets,18,90,1620,2024-07-08,Hyderabad,949,3.6
9467,Gulab Jamun Tin,Sweets,16,90,1440,2024-10-09,Hyderabad,580,4.2
9468,Masala Papad,Appetizers,19,10,190,2024-10-06,Mumbai,248,4.3
9469,Bhel Puri,Snacks,16,35,560,2024-12-25,Delhi,115,2.7
9470,Navratan Mix,Snacks,4,25,100,2025-01-11,Chennai,239,4.0
9471,Rasgulla Tin,Sweets,7,80,560,2024-10-15,Chennai,96,2.9
9472,Navratan Mix,Snacks,15,25,375,2025-04-05,Delhi,685,4.4
9473,Navratan Mix,Snacks,5,25,125,2024-06-14,Jaipur,515,4.0
9474,Gulab Jamun Tin,Sweets,8,90,720,2024-07-26,Ahmedabad,496,4.0
9475,Aloo Bhujia,Snacks,17,20,340,2025-03-05,Mumbai,196,2.9
9476,Aloo Bhujia,Snacks,17,20,340,2024-10-19,Bangalore,185,3.3
9477,Bhel Puri,Snacks,10,35,350,2024-10-22,Chennai,882,4.0
9478,Bhel Puri,Snacks,18,35,630,2024-11-12,Mumbai,425,4.0
9479,Chana Dal Namkeen,Snacks,4,30,120,2025-03-20,Delhi,820,2.9
9480,Kaju Katli,Sweets,20,150,3000,2025-01-18,Lucknow,17,
9481,Rasgulla Tin,Sweets,17,80,1360,2025-02-06,Kolkata,168,4.4
9482,Chana Dal Namkeen,Snacks,2,30,60,2024-06-23,Mumbai,552,4.1
9483,Gulab Jamun Tin,Sweets,4,90,360,2025-05-01,Chennai,506,3.2
9484,Masala Papad,Appetizers,2,10,20,2024-08-19,Chennai,911,4.6
9485,Chana Dal Namkeen,Snacks,19,30,570,2024-08-26,Bangalore,340,4.1
9486,Chana Dal Namkeen,Snacks,8,30,240,2024-10-18,Chennai,251,3.8
9487,Gulab Jamun Tin,Sweets,14,90,1260,2025-05-01,Ahmedabad,167,2.6
9488,Kaju Katli,Sweets,5,150,750,2024-10-21,Lucknow,978,3.7
9489,Soan Papdi,Sweets,18,70,1260,2025-06-05,Hyderabad,294,2.7
9490,Soan Papdi,Sweets,15,70,1050,2025-02-28,Delhi,649,2.9
9491,Bhel Puri,Snacks,5,35,175,2024-12-15,Mumbai,843,2.5
9492,Soan Papdi,Sweets,14,70,980,2025-06-02,Kolkata,736,3.3
9493,Gulab Jamun Tin,Sweets,13,90,1170,2024-12-13,Bangalore,848,2.8
9494,Gulab Jamun Tin,Sweets,11,90,990,2025-04-17,Delhi,648,2.8
9495,Masala Papad,Appetizers,9,10,90,2024-06-25,Lucknow,386,4.2
9496,Mathri,Snacks,11,40,440,2025-02-17,Delhi,604,3.9
9497,Bhel Puri,Snacks,10,35,350,2024-08-03,Ahmedabad,963,4.0
9498,Kaju Katli,Sweets,9,150,1350,2024-12-15,Lucknow,284,3.6
9499,Kaju Katli,Sweets,10,150,1500,2024-08-11,Jaipur,862,4.7
9500,Aloo Bhujia,Snacks,10,20,200,2025-02-10,Jaipur,256,3.3
9501,Rasgulla Tin,Sweets,4,80,320,2024-12-07,Jaipur,856,3.1
9502,Masala Papad,Appetizers,19,10,190,2025-05-24,Delhi,963,3.5
9503,Navratan Mix,Snacks,10,25,250,2025-05-14,Kolkata,264,4.2
9504,Kaju Katli,Sweets,16,150,2400,2025-01-06,Kolkata,529,3.2
9505,Kaju Katli,Sweets,6,150,900,2025-05-25,Hyderabad,137,3.8
9506,Bhel Puri,Snacks,18,35,630,2024-10-20,Pune,305,4.7
9507,Bhel Puri,Snacks,20,35,700,2024-12-08,Chennai,916,
9508,Gulab Jamun Tin,Sweets,3,90,270,2025-04-12,Jaipur,950,2.9
9509,Gulab Jamun Tin,Sweets,20,90,1800,2025-04-24,Mumbai,229,4.3
9510,Mathri,Snacks,16,40,640,2024-11-19,Hyderabad,266,4.0
9511,Chana Dal Namkeen,Snacks,16,30,480,2025-06-07,Jaipur,916,4.4
9512,Chana Dal Namkeen,Snacks,4,30,120,2025-03-27,Hyderabad,257,2.9
9513,Navratan Mix,Snacks,6,25,150,2024-07-03,Hyderabad,993,4.5
9514,Gulab Jamun Tin,Sweets,17,90,1530,2025-05-02,Chennai,281,3.0
9515,Chana Dal Namkeen,Snacks,5,30,150,2024-12-31,Bangalore,235,4.6
9516,Rasgulla Tin,Sweets,2,80,160,2024-10-06,Jaipur,304,4.0
9517,Kaju Katli,Sweets,7,150,1050,2025-01-17,Jaipur,50,2.6
9518,Soan Papdi,Sweets,8,70,560,2025-03-20,Bangalore,240,4.8
9519,Bhel Puri,Snacks,18,35,630,2025-03-02,Jaipur,960,3.1
9520,Kaju Katli,Sweets,6,150,900,2024-10-12,Mumbai,0,4.8
9521,Gulab Jamun Tin,Sweets,15,90,1350,2025-01-13,Hyderabad,364,3.9
9522,Rasgulla Tin,Sweets,14,80,1120,2025-01-06,Chennai,162,3.8
9523,Masala Papad,Appetizers,12,10,120,2024-06-19,Mumbai,744,3.8
9524,Bhel Puri,Snacks,19,35,665,2024-08-31,Lucknow,528,4.2
9525,Bhel Puri,Snacks,4,35,140,2025-01-22,Mumbai,818,4.1
9526,Rasgulla Tin,Sweets,18,80,1440,2025-03-05,Mumbai,508,4.3
9527,Gulab Jamun Tin,Sweets,10,90,900,2024-10-18,Bangalore,798,3.5
9528,Gulab Jamun Tin,Sweets,7,90,630,2025-04-18,Lucknow,763,5.0
9529,Kaju Katli,Sweets,7,150,1050,2025-06-02,Kolkata,200,3.9
9530,Chana Dal Namkeen,Snacks,4,30,120,2025-05-22,Lucknow,455,2.5
9531,Aloo Bhujia,Snacks,19,20,380,2025-04-17,Chennai,189,3.2
9532,Gulab Jamun Tin,Sweets,2,90,180,2024-10-27,Delhi,627,4.2
9533,Chana Dal Namkeen,Snacks,8,30,240,2024-07-07,Mumbai,385,2.8
9534,Gulab Jamun Tin,Sweets,1,90,90,2024-08-08,Ahmedabad,671,3.7
9535,Rasgulla Tin,Sweets,10,80,800,2024-09-28,Kolkata,491,4.6
9536,Aloo Bhujia,Snacks,16,20,320,2025-05-04,Mumbai,917,4.8
9537,Rasgulla Tin,Sweets,12,80,960,2024-06-24,Jaipur,634,4.9
9538,Soan Papdi,Sweets,20,70,1400,2024-10-21,Mumbai,51,4.6
9539,Mathri,Snacks,17,40,680,2024-11-04,Bangalore,482,5.0
9540,Masala Papad,Appetizers,20,10,200,2025-02-10,Hyderabad,180,3.6
9541,Mathri,Snacks,19,40,760,2025-01-05,Mumbai,364,4.8
9542,Gulab Jamun Tin,Sweets,3,90,270,2025-05-05,Mumbai,956,3.7
9543,Bhel Puri,Snacks,19,35,665,2024-08-15,Hyderabad,109,3.4
9544,Aloo Bhujia,Snacks,4,20,80,2025-01-19,Ahmedabad,49,3.2
9545,Aloo Bhujia,Snacks,5,20,100,2025-02-02,Jaipur,448,2.8
9546,Rasgulla Tin,Sweets,8,80,640,2024-11-10,Mumbai,398,4.6
9547,Kaju Katli,Sweets,3,150,450,2024-08-23,Delhi,34,
9548,Soan Papdi,Sweets,14,70,980,2025-01-29,Ahmedabad,357,3.3
9549,Mathri,Snacks,16,40,640,2024-07-27,Chennai,561,4.5
9550,Navratan Mix,Snacks,18,25,450,2025-05-13,Kolkata,821,3.8
9551,Soan Papdi,Sweets,8,70,560,2025-04-11,Delhi,948,2.9
9552,Navratan Mix,Snacks,18,25,450,2025-03-30,Bangalore,196,5.0
9553,Chana Dal Namkeen,Snacks,5,30,150,2024-10-09,Hyderabad,845,2.8
9554,Bhel Puri,Snacks,2,35,70,2025-03-12,Chennai,977,2.7
9555,Rasgulla Tin,Sweets,13,80,1040,2025-05-11,Bangalore,238,3.4
9556,Soan Papdi,Sweets,15,70,1050,2024-10-12,Kolkata,570,2.9
9557,Kaju Katli,Sweets,6,150,900,2025-03-14,Bangalore,589,3.2
9558,Soan Papdi,Sweets,11,70,770,2024-06-24,Kolkata,506,4.5
9559,Soan Papdi,Sweets,20,70,1400,2024-09-25,Mumbai,304,4.7
